Date,Open,High,Low,Close,Adj Close,Volume
2015-09-01,31.280001,31.780001,30.200001,30.770000,16.471954,20816034
2015-10-01,30.340000,32.500000,29.750000,30.480000,16.316708,23977187
2015-11-01,30.480000,30.650000,28.490000,28.950001,15.497656,27672171
2015-12-01,29.299999,29.799999,27.000000,27.990000,15.219107,21957240
2016-01-01,27.990000,29.250000,26.980000,28.980000,15.757401,23036133
2016-02-01,28.980000,30.490000,28.000000,30.270000,16.458817,12007303
2016-03-01,30.000000,32.439999,28.500000,32.029999,17.681297,23282163
2016-04-01,32.099998,32.270000,29.809999,31.780001,17.543293,25616070
2016-05-01,31.610001,32.000000,30.030001,30.719999,16.958149,30877842
2016-06-01,30.980000,31.500000,29.010000,30.900000,17.327671,31505380
2016-07-01,30.879999,31.290001,29.700001,31.110001,17.445436,29788597
2016-08-01,30.900000,31.750000,29.719999,31.549999,17.692171,41703124
2016-09-01,31.400000,33.290001,29.580000,32.099998,18.337618,19013533
2016-10-01,32.500000,33.389999,30.900000,31.320000,17.892033,20345287
2016-11-01,31.000000,32.299999,25.600000,28.340000,16.189665,37053742
2016-12-01,28.620001,29.799999,25.670000,26.120001,15.198172,25863021
2017-01-01,26.340000,30.559999,24.250000,28.850000,16.786650,27096597
2017-02-01,28.940001,30.570000,27.969999,29.730000,17.298677,26983327
2017-03-01,29.340000,31.379999,29.320000,30.620001,17.816538,18448181
2017-04-01,30.639999,32.029999,30.480000,31.760000,18.889854,38494779
2017-05-01,31.760000,34.360001,30.709999,31.430000,18.693577,29823582
2017-06-01,31.430000,34.490002,30.920000,33.410000,20.325426,36405593
2017-07-01,33.349998,33.509998,30.370001,31.000000,18.859272,65043020
2017-08-01,31.100000,32.349998,30.280001,30.400000,18.494255,43152714
2017-09-01,30.500000,31.990000,30.010000,31.400000,19.450165,25066933
2017-10-01,31.400000,32.000000,28.860001,29.510000,18.279442,17374688
2017-11-01,29.510000,31.559999,28.540001,30.500000,18.892679,20742342
2017-12-01,29.830000,31.350000,29.250000,29.930000,18.869337,25536771
2018-01-01,29.930000,30.889999,28.250000,28.430000,17.923668,38363405
2018-02-01,28.440001,29.100000,26.360001,28.260000,17.816492,22931622
2018-03-01,28.000000,31.639999,27.500000,30.240000,19.064785,28315617
2018-04-01,30.299999,31.000000,28.600000,29.820000,19.216208,20559933
2018-05-01,29.820000,30.950001,26.469999,28.410000,18.307594,20401483
2018-06-01,28.490000,29.650000,25.950001,27.080000,17.849308,21131953
2018-07-01,26.980000,29.100000,26.230000,28.950001,19.081882,18857867
2018-08-01,29.049999,29.450001,27.530001,28.719999,18.930279,21542752
2018-09-01,28.780001,29.520000,27.610001,28.709999,18.923693,22420159
2018-10-01,28.780001,29.500000,23.280001,24.700001,16.280573,28996515
2018-11-01,24.780001,27.990000,22.100000,26.040001,17.163805,27266882
2018-12-01,26.139999,27.950001,23.160000,23.360001,15.954241,20988203
2019-01-01,23.360001,27.870001,23.280001,27.280001,18.631495,20261079
2019-02-01,27.219999,28.920000,26.340000,28.580000,19.519361,16952783
2019-03-01,28.680000,30.440001,27.030001,29.980000,20.475519,29894253
2019-04-01,29.950001,33.000000,29.459999,31.530001,22.295115,37163810
2019-05-01,31.530001,32.500000,29.500000,29.940001,21.170811,29087813
2019-06-01,29.980000,31.459999,29.000000,30.030001,22.055281,16845892
2019-07-01,30.180000,31.240000,26.230000,26.959999,19.800545,14057296
2019-08-01,27.059999,30.270000,26.670000,28.959999,21.269424,18187268
2019-09-01,28.889999,31.500000,28.889999,30.530001,22.922426,10088688
2019-10-01,30.490000,32.590000,30.200001,31.790001,23.868458,13217967
2019-11-01,31.639999,33.790001,30.700001,31.870001,23.928522,10433219
2019-12-01,31.910000,32.500000,30.049999,31.260000,23.991894,9317034
2020-01-01,31.260000,33.779999,30.410000,30.770000,23.615824,16500427
2020-02-01,30.770000,32.299999,27.000000,29.639999,22.748552,24141082
2020-03-01,29.700001,31.070000,19.139999,26.240000,20.139069,36210718
2020-04-01,25.870001,26.990000,21.940001,24.990000,19.597818,18439315
2020-05-01,24.990000,28.000000,22.469999,27.690001,21.715225,19397664
2020-06-01,27.600000,29.000000,25.309999,26.750000,20.978058,22069209
2020-07-01,26.750000,28.990000,26.010000,27.580000,22.059277,19472618
2020-08-01,28.070000,28.790001,27.000000,28.280001,22.619158,15531376
2020-09-01,28.200001,30.790001,26.600000,30.600000,24.996914,12688079
2020-10-01,30.750000,33.490002,28.100000,29.120001,23.787910,23790383
2020-11-01,29.120001,32.150002,28.209999,28.900000,23.608196,17006808
2020-12-01,28.990000,30.980000,28.620001,30.680000,25.600069,18470425
2021-01-01,30.680000,32.200001,27.900000,28.870001,24.089766,14161653
2021-02-01,28.870001,30.990000,27.500000,29.490000,24.607109,16458156
2021-03-01,29.480000,32.490002,28.809999,30.459999,25.416496,17396248
2021-04-01,30.459999,31.120001,29.600000,30.830000,26.233709,9976363
2021-05-01,30.930000,31.590000,28.520000,30.690001,26.114582,20804150
2021-06-01,30.770000,32.330002,29.889999,30.260000,26.259123,17031405
2021-07-01,30.590000,32.189999,30.070000,31.469999,27.309141,10340662
2021-08-01,31.520000,31.900000,29.610001,31.690001,27.500053,12813153
2021-09-01,31.459999,31.900000,28.809999,30.180000,26.583109,11360631
2021-10-01,30.049999,30.730000,28.490000,28.840000,25.402813,12854015
2021-11-01,28.930000,29.010000,25.280001,25.709999,22.645847,5946139
2021-12-01,25.959999,29.080000,25.280001,28.670000,25.636230,11469036
2022-01-01,29.000000,29.510000,27.000000,28.870001,25.815069,12790754
2022-02-01,29.000000,29.780001,24.730000,26.980000,24.125063,12533295
2022-03-01,27.080000,29.209999,25.320000,28.010000,25.046070,17595584
2022-04-01,28.180000,29.379999,26.400000,27.070000,24.639376,6660514
2022-05-01,27.540001,29.680000,25.520000,29.450001,26.805676,12231674
2022-06-01,29.400000,29.680000,25.379999,26.879999,24.939970,18371804
2022-07-01,26.990000,29.480000,25.860001,29.000000,26.906963,11542897
2022-08-01,29.180000,29.280001,26.430000,26.969999,25.023474,12821173
2022-09-01,27.000000,27.639999,25.110001,26.530001,25.052999,11891097
2022-10-01,26.730000,28.690001,25.690001,27.760000,26.214523,20892881
2022-11-01,27.950001,28.680000,27.299999,27.959999,26.403389,27850418
2022-12-01,28.040001,29.160000,27.299999,27.920000,26.821398,14184535
2023-01-01,28.100000,32.200001,27.920000,32.200001,30.932987,20644484
2023-02-01,31.990000,35.549999,31.709999,33.889999,32.556488,21648120
2023-03-01,33.990002,34.709999,30.850000,33.200001,31.893639,14864205
2023-04-01,33.259998,34.950001,32.509998,33.700001,32.780479,17609625
2023-05-01,33.650002,33.970001,30.400000,32.310001,31.428406,18475034
2023-06-01,32.180000,34.410000,31.500000,32.660000,32.223808,13260068
2023-07-01,32.980000,34.919998,32.619999,34.049999,33.595245,12595844
2023-08-01,34.049999,34.169998,31.309999,31.910000,31.483826,12800128
2023-09-01,32.130001,33.580002,30.680000,31.420000,31.420000,16103161
2023-09-22,31.240000,31.690001,31.080000,31.180000,31.180000,509435
