Date,Open,High,Low,Close,Adj Close,Volume
2019-11-01,29.160000,29.290001,27.799999,28.730000,20.567522,19300621
2019-12-01,28.680000,29.520000,28.129999,28.830000,21.090164,24923607
2020-01-01,28.830000,30.500000,28.020000,29.049999,21.251099,15144561
2020-02-01,29.049999,29.850000,26.500000,27.530001,20.139170,21010810
2020-03-01,27.590000,28.120001,16.350000,19.440001,14.221049,42222733
2020-04-01,19.620001,20.889999,17.030001,18.620001,13.935637,40628542
2020-05-01,18.620001,21.430000,18.299999,20.490000,15.335187,19158816
2020-06-01,20.379999,24.000000,20.010000,21.840000,16.345560,33896906
2020-07-01,21.620001,23.230000,20.110001,21.400000,16.016253,16274520
2020-08-01,21.480000,24.049999,20.049999,20.590000,15.410032,23236722
2020-09-01,20.799999,21.430000,17.910000,20.260000,15.163047,19087794
2020-10-01,20.250000,21.469999,18.809999,19.200001,14.369724,32782046
2020-11-01,19.200001,25.680000,18.879999,23.860001,17.857372,16061298
2020-12-01,23.760000,25.440001,22.500000,24.320000,18.537006,18283834
2021-01-01,24.320000,26.250000,22.700001,24.459999,18.643717,21935073
2021-02-01,24.459999,25.940001,23.510000,25.629999,19.535507,20392460
2021-03-01,25.750000,26.280001,24.549999,25.500000,19.436420,19547154
2021-04-01,25.500000,26.250000,23.020000,23.920000,18.673225,34850708
2021-05-01,23.700001,24.420000,23.139999,23.660000,18.470251,7711074
2021-06-01,23.670000,25.000000,21.809999,22.110001,17.555286,9946459
2021-07-01,22.379999,25.240000,21.799999,23.230000,18.444563,10884312
2021-08-01,23.410000,25.299999,23.000000,24.740000,19.643499,5290239
2021-09-01,24.520000,26.129999,24.090000,25.450001,20.644623,23822951
2021-10-01,25.900000,26.430000,22.719999,24.879999,20.182249,15684393
2021-11-01,25.059999,25.280001,21.500000,21.670000,17.578348,11189946
2021-12-01,21.700001,23.400000,21.280001,23.100000,19.138832,15362864
2022-01-01,23.799999,23.820000,21.719999,22.219999,18.409735,29979356
2022-02-01,22.490000,25.360001,22.330000,23.370001,19.362532,30118596
2022-03-01,23.370001,25.990000,23.010000,23.639999,19.586233,16244658
2022-04-01,23.860001,25.110001,22.510000,22.830000,19.368280,5346309
2022-05-01,22.910000,24.980000,22.719999,23.910000,20.284519,3905315
2022-06-01,23.830000,23.830000,20.350000,22.440001,19.514999,13667294
2022-07-01,22.049999,24.500000,22.000000,23.299999,20.262897,4695599
2022-08-01,23.420000,24.320000,22.629999,23.549999,20.480312,10594914
2022-09-01,23.450001,24.590000,23.049999,24.209999,21.603523,14865747
2022-10-01,24.200001,24.500000,23.040001,24.500000,21.862301,21117734
2022-11-01,24.500000,24.600000,23.160000,23.350000,20.836115,4161855
2022-12-01,23.389999,23.959999,22.870001,23.370001,21.377710,16385976
2023-01-01,23.570000,25.100000,23.400000,24.799999,22.685801,4196675
2023-02-01,24.740000,25.080000,23.000000,23.940001,21.899117,2965827
2023-03-01,24.200001,24.950001,23.209999,23.990000,21.944853,8058340
2023-04-01,24.120001,24.500000,23.299999,23.930000,22.454052,2810716
2023-05-01,23.920000,24.500000,21.820000,22.299999,20.924583,5706753
2023-06-01,22.299999,23.049999,21.250000,21.490000,20.894434,20623999
2023-07-01,21.620001,22.750000,21.450001,21.950001,21.341686,62573101
2023-08-01,21.969999,22.010000,20.629999,20.990000,20.408291,11063779
2023-09-01,21.070000,21.190001,19.320000,19.809999,19.809999,13891514
2023-09-22,19.889999,19.940001,19.549999,19.580000,19.580000,235074
